20,12
21,13
22,14
23,15
24,16
25,17
26,18
27,19
28,20
29,21
30,22
31,23
32,24
33,25
34,26
35,27
36,28
37,29
38,30
39,31
40,32
41,33
42,34
43,35
44,36
45,37
46,38
47,39
47,40
47,41
47,42
47,43
47,44
48,45
49,46
50,47
51,48
52,49
53,50
54,51
54,52
54,53
54,54
54,55
53,56
52,57
51,57
50,58
49,58
48,59
47,60
46,60
45,61
44,62
43,63
42,64
41,65
40,66
40,67
40,68
40,69
41,70
42,71
43,72
44,73
45,74
46,75
47,76
48,77
49,78
50,79
51,80
52,81
53,82
54,82
